1754359200000000,16901614.00000000,16941737.00000000,16896207.00000000,16924007.00000000,7.62550500,1754362799999999,128999456.28431700,818,5.41542400,91592210.00132200,0
1754362800000000,16924360.00000000,16930284.00000000,16858005.00000000,16860066.00000000,18.97738500,1754366399999999,320456294.36973600,1587,11.53135900,194771715.13783500,0
1754366400000000,16861265.00000000,16880205.00000000,16843047.00000000,16853601.00000000,3.97193300,1754369999999999,66985298.36320800,524,2.33198400,39326180.59056400,0
1754370000000000,16853088.00000000,16884595.00000000,16850417.00000000,16877304.00000000,9.77148300,1754373599999999,164859998.90100700,894,7.09614700,119725769.69802200,0
1754373600000000,16876179.00000000,16885838.00000000,16843483.00000000,16853270.00000000,3.51854900,1754377199999999,59349670.44267900,422,0.67969400,11464184.65397200,0
1754377200000000,16852969.00000000,16870836.00000000,16781498.00000000,16823238.00000000,2.10806900,1754380799999999,35502144.43355700,490,0.73662900,12397017.94996600,0
1754380800000000,16823234.00000000,16912000.00000000,16813559.00000000,16886750.00000000,3.34152100,1754384399999999,56356651.77826300,419,2.39496600,40387148.25460000,0
1754384400000000,16889512.00000000,16968089.00000000,16889512.00000000,16954352.00000000,1.96632700,1754387999999999,33262094.24139200,296,1.39819400,23642861.04002500,0
1754388000000000,16959953.00000000,17019179.00000000,16948968.00000000,16974145.00000000,1.66863600,1754391599999999,28341932.51983500,358,0.88736700,15080720.03532000,0
1754391600000000,16977147.00000000,16994348.00000000,16959978.00000000,16969066.00000000,1.27092500,1754395199999999,21571031.75219800,303,0.94297600,16003947.50653100,0
1754395200000000,16967994.00000000,16981698.00000000,16787551.00000000,16848407.00000000,2.23000900,1754398799999999,37614696.17607900,932,1.22385600,20632934.58673500,0
1754398800000000,16848420.00000000,16934905.00000000,16841161.00000000,16918578.00000000,4.12382700,1754402399999999,69599478.75866000,854,2.54758700,42992940.34886700,0
1754402400000000,16918519.00000000,16918519.00000000,16618825.00000000,16670272.00000000,9.19287900,1754405999999999,153744697.58207600,2216,4.96710400,83039566.66316900,0
1754406000000000,16668065.00000000,16693615.00000000,16627273.00000000,16660349.00000000,4.26074000,1754409599999999,70967025.94783500,1034,2.54428900,42385625.63166200,0
1754409600000000,16653462.00000000,16724064.00000000,16646574.00000000,16708566.00000000,1.08237600,1754413199999999,18059545.09745700,464,0.68947500,11503185.84548400,0
1754413200000000,16710284.00000000,16788462.00000000,16696513.00000000,16788462.00000000,0.66078200,1754416799999999,11067611.74285200,372,0.37996000,6366835.09962800,0
1754416800000000,16787850.00000000,16790506.00000000,16735151.00000000,16787778.00000000,1.45253000,1754420399999999,24349341.83887900,651,0.75706300,12694449.58197900,0
1754420400000000,16789466.00000000,16805790.00000000,16758649.00000000,16788397.00000000,1.76461200,1754423999999999,29632645.06454100,473,1.08711200,18255420.53349400,0
1754424000000000,16789379.00000000,16837715.00000000,16766612.00000000,16792601.00000000,1.24324400,1754427599999999,20894854.54044500,401,0.92797900,15594850.77660500,0
1754427600000000,16792601.00000000,16820300.00000000,16784563.00000000,16789427.00000000,0.79601000,1754431199999999,13373497.04751700,263,0.23068000,3877505.64585200,0
1754431200000000,16789426.00000000,16839882.00000000,16743872.00000000,16832581.00000000,1.05829400,1754434799999999,17790645.37701700,526,0.59699900,10033156.55604800,0
1754434800000000,16833046.00000000,16877214.00000000,16831361.00000000,16858088.00000000,1.32734000,1754438399999999,22374911.81671600,384,0.73460100,12381432.80156700,0
1754438400000000,16858256.00000000,16858257.00000000,16794048.00000000,16818774.00000000,1.51604200,1754441999999999,25515246.61987700,447,0.62090500,10451042.42350000,0
1754442000000000,16817639.00000000,16844380.00000000,16799833.00000000,16835994.00000000,2.16846000,1754445599999999,36462186.20230600,584,0.70635900,11878520.93003800,0
1754445600000000,16834272.00000000,16837331.00000000,16789388.00000000,16801733.00000000,6.92276300,1754449199999999,116368220.42366500,849,4.34718700,73066709.64851000,0
1754449200000000,16802263.00000000,16805505.00000000,16750580.00000000,16767103.00000000,4.80902000,1754452799999999,80633898.19145100,750,3.04906100,51117727.18080600,0
1754452800000000,16765895.00000000,16768836.00000000,16737675.00000000,16752207.00000000,6.99267800,1754456399999999,117171226.07964600,596,4.37440200,73302836.08453300,0
1754456400000000,16751707.00000000,16906596.00000000,16746451.00000000,16869266.00000000,11.04408000,1754459999999999,186018154.43113600,1434,7.36651300,124056226.48848900,0
1754460000000000,16869266.00000000,16871513.00000000,16830828.00000000,16858380.00000000,3.13618700,1754463599999999,52841712.35898600,647,1.49297400,25151115.99935600,0
1754463600000000,16859092.00000000,16896951.00000000,16856658.00000000,16879051.00000000,1.86769100,1754467199999999,31525827.57438000,429,0.80753500,13629722.56256000,0
1754467200000000,16879050.00000000,16885029.00000000,16831199.00000000,16864915.00000000,1.37140000,1754470799999999,23128474.31051100,457,0.60455200,10190691.99691400,0
1754470800000000,16865786.00000000,16922092.00000000,16860239.00000000,16882743.00000000,0.96038900,1754474399999999,16216914.22386000,344,0.73229200,12367180.21467400,0
1754474400000000,16882743.00000000,16901856.00000000,16840724.00000000,16859778.00000000,0.95388900,1754477999999999,16094510.36052800,290,0.56831800,9594012.38220500,0
1754478000000000,16858557.00000000,16895400.00000000,16852188.00000000,16869672.00000000,0.76750000,1754481599999999,12945888.15667900,254,0.50222500,8470523.38437700,0
1754481600000000,16875274.00000000,16891511.00000000,16814335.00000000,16815540.00000000,0.84206500,1754485199999999,14194898.82095700,335,0.49347300,8317273.02843200,0
1754485200000000,16821142.00000000,16875979.00000000,16774996.00000000,16859429.00000000,2.18638100,1754488799999999,36783913.60085600,902,1.44869200,24376665.95737800,0
1754488800000000,16857907.00000000,16991351.00000000,16801924.00000000,16988244.00000000,2.62957100,1754492399999999,44385085.67472900,863,1.46261800,24700529.75857800,0
1754492400000000,16989626.00000000,17022346.00000000,16939622.00000000,17008038.00000000,5.54224700,1754495999999999,94139694.09336500,1014,3.44513700,58523051.51341900,0
1754496000000000,17014650.00000000,17019687.00000000,16951444.00000000,16976276.00000000,0.96980400,1754499599999999,16467926.46585500,384,0.44026400,7474150.34488200,0
1754499600000000,16978671.00000000,17019688.00000000,16960828.00000000,17015907.00000000,0.53020700,1754503199999999,9009790.46338700,309,0.43848700,7451825.06400700,0
1754503200000000,17017080.00000000,17039668.00000000,16964828.00000000,16987191.00000000,1.53074900,1754506799999999,26036235.67574600,513,0.74410000,12655162.56322500,0
1754506800000000,16987431.00000000,17003193.00000000,16957545.00000000,16973568.00000000,0.98301800,1754510399999999,16699584.19742600,304,0.66217600,11250505.94651000,0
1754510400000000,16974342.00000000,16980846.00000000,16953954.00000000,16969884.00000000,3.70824000,1754513999999999,62911978.03821700,553,1.88666100,32003825.82988000,0
1754514000000000,16969196.00000000,16992509.00000000,16935075.00000000,16962720.00000000,1.30398500,1754517599999999,22120814.40737600,281,1.06579600,18078087.18186200,0
1754517600000000,16962889.00000000,16974166.00000000,16955333.00000000,16961115.00000000,1.51802800,1754521199999999,25753237.34964500,313,1.00144800,16990573.22126500,0
1754521200000000,16960429.00000000,16960429.00000000,16936103.00000000,16944395.00000000,0.80080200,1754524799999999,13570734.26898900,337,0.46036500,7800573.84500100,0
1754524800000000,16943512.00000000,16965323.00000000,16938699.00000000,16965312.00000000,0.69199600,1754528399999999,11729452.34895300,344,0.54192700,9185375.40512600,0
1754528400000000,16965312.00000000,17009075.00000000,16929381.00000000,16953428.00000000,2.99875300,1754531999999999,50903849.55720800,616,1.49600400,25387356.14025100,0
1754532000000000,16953531.00000000,16967564.00000000,16914845.00000000,16947741.00000000,12.92616300,1754535599999999,219034036.99418700,1152,10.55769100,178881910.90483000,0
1754535600000000,16947739.00000000,16953243.00000000,16933105.00000000,16941105.00000000,8.87731000,1754539199999999,150431920.87003400,726,5.98096300,101357899.91676900,0
1754539200000000,16941105.00000000,16948941.00000000,16875835.00000000,16889384.00000000,6.31169900,1754542799999999,106826652.32134000,376,4.99279200,84515537.08654100,0
1754542800000000,16889383.00000000,16923059.00000000,16876347.00000000,16918704.00000000,9.54182000,1754546399999999,161225942.96892300,519,8.05599000,136115325.50909100,0
1754546400000000,16919607.00000000,16934547.00000000,16886187.00000000,16886187.00000000,2.76296400,1754549999999999,46708570.55800200,468,1.33271000,22522859.18477000,0
1754550000000000,16886186.00000000,16910935.00000000,16883279.00000000,16891516.00000000,3.82246800,1754553599999999,64589051.71545700,485,2.25937300,38173528.01561400,0
1754553600000000,16891563.00000000,16973079.00000000,16891563.00000000,16945609.00000000,3.88620300,1754557199999999,65808742.92630100,679,1.35353100,22918439.43919700,0
1754557200000000,16946550.00000000,16978251.00000000,16936643.00000000,16978251.00000000,2.77817800,1754560799999999,47107944.60302900,373,2.38872600,40504279.07130800,0
1754560800000000,16978252.00000000,17175189.00000000,16978203.00000000,17165682.00000000,4.20951100,1754564399999999,71942635.33194600,1327,2.82750500,48336718.79853500,0
1754564400000000,17166201.00000000,17245763.00000000,17166183.00000000,17189340.00000000,2.36331800,1754567999999999,40657838.43977200,1002,1.26538600,21763449.50924000,0
1754568000000000,17189337.00000000,17195281.00000000,17099673.00000000,17152650.00000000,3.30589800,1754571599999999,56682363.98830900,710,1.41840700,24324537.19538100,0
